iteration, group, reviewedItemsCount, tp, fp, fn, tn, tpr, ppv, tnr, bm, acc, err, f1
4, Over80, 242, 558, 13, 6, 2742, 0.9893617021276596, 0.9772329246935202, 0.9952813067150635, 0.9846430088427232, 0.994275384151853, 0.005724615848147032, 0.9832599118942731
5, All, 281, 584, 23, 16, 2977, 0.9733333333333334, 0.9621087314662273, 0.9923333333333333, 0.9656666666666667, 0.9891666666666666, 0.010833333333333334, 0.9676884838442419
5, Under80, 281, 20, 15, 9, 220, 0.6896551724137931, 0.5714285714285714, 0.9361702127659575, 0.6258253851797506, 0.9090909090909091, 0.09090909090909091, 0.625
5, Over80, 281, 564, 8, 7, 2757, 0.9877408056042032, 0.986013986013986, 0.9971066907775769, 0.9848474963817799, 0.9955035971223022, 0.0044964028776978415, 0.9868766404199476
6, All, 264, 590, 30, 10, 2970, 0.9833333333333333, 0.9516129032258065, 0.99, 0.9733333333333332, 0.9888888888888889, 0.011111111111111112, 0.9672131147540983
6, Under80, 264, 25, 16, 5, 243, 0.8333333333333334, 0.6097560975609756, 0.9382239382239382, 0.7715572715572716, 0.9273356401384083, 0.0726643598615917, 0.7042253521126761
6, Over80, 264, 565, 14, 5, 2727, 0.9912280701754386, 0.9758203799654577, 0.9948923750456038, 0.9861204452210424, 0.9942615524010873, 0.005738447598912715, 0.9834638816362054
7, All, 289, 577, 18, 23, 2982, 0.9616666666666667, 0.9697478991596639, 0.994, 0.9556666666666667, 0.9886111111111111, 0.01138888888888889, 0.9656903765690377
7, Under80, 289, 24, 9, 15, 216, 0.6153846153846154, 0.7272727272727273, 0.96, 0.5753846153846154, 0.9090909090909091, 0.09090909090909091, 0.6666666666666667
7, Over80, 289, 553, 9, 8, 2766, 0.9857397504456328, 0.9839857651245552, 0.9967567567567568, 0.9824965072023897, 0.9949040767386091, 0.005095923261390888, 0.9848619768477294
8, All, 264, 587, 28, 13, 2972, 0.9783333333333334, 0.9544715447154472, 0.9906666666666667, 0.9690000000000001, 0.9886111111111111, 0.01138888888888889, 0.9662551440329219
8, Under80, 264, 30, 15, 6, 225, 0.8333333333333334, 0.6666666666666666, 0.9375, 0.7708333333333335, 0.9239130434782609, 0.07608695652173914, 0.7407407407407408
8, Over80, 264, 557, 13, 7, 2747, 0.9875886524822695, 0.9771929824561404, 0.9952898550724638, 0.9828785075547333, 0.9939831528279182, 0.006016847172081829, 0.982363315696649
9, All, 276, 578, 17, 22, 2983, 0.9633333333333334, 0.9714285714285714, 0.9943333333333333, 0.9576666666666667, 0.9891666666666666, 0.010833333333333334, 0.9673640167364017
9, Under80, 276, 22, 12, 17, 227, 0.5641025641025641, 0.6470588235294118, 0.9497907949790795, 0.5138933590816435, 0.89568345323741, 0.10431654676258993, 0.6027397260273972
9, Over80, 276, 556, 5, 5, 2756, 0.9910873440285205, 0.9910873440285205, 0.9981890619340819, 0.9892764059626025, 0.9969897652016857, 0.0030102347983142685, 0.9910873440285205
10, All, 278, 583, 26, 17, 2974, 0.9716666666666667, 0.9573070607553367, 0.9913333333333333, 0.9630000000000001, 0.9880555555555556, 0.011944444444444445, 0.9644334160463193
10, Under80, 278, 15, 18, 10, 229, 0.6, 0.45454545454545453, 0.9271255060728745, 0.5271255060728746, 0.8970588235294118, 0.10294117647058823, 0.5172413793103449
10, Over80, 278, 568, 8, 7, 2745, 0.9878260869565217, 0.9861111111111112, 0.9970940791863422, 0.9849201661428639, 0.9954927884615384, 0.004507211538461538, 0.9869678540399653
